Alder,Ash,Basswood,Beech,Birch,Cedar.juniper,Cherry,Elm,Fir,Hackberry,Hemlock,Hickory,Ironwood,Maple,Oak,Pine,Poplar,Spruce,Sycamore,Tamarack,Walnut,Willow
0.000465505,0.000465505,11.48782718,1.64E-13,29.33534202,10.41218811,3.45E-14,7.578185156,11.77272473,1.57E-13,5.62E-13,0.000118874,0.503781324,21.62545543,3.668692708,63.17643525,27.45410762,13.42762175,1.00E-13,11.36733042,1.21E-13,0.188257001
1.61E-06,1.61E-06,8.791636686,1.70E-13,28.83711007,12.4104342,3.25E-14,6.279446848,9.927012996,1.58E-13,5.77E-13,7.37E-05,0.597865011,21.17664468,2.479190491,36.31163123,26.1702803,10.95682414,1.02E-13,10.87511249,1.19E-13,0.244872708
7.61E-09,7.61E-09,6.969429379,1.75E-13,25.8363056,12.11707512,3.07E-14,5.355463795,8.100996508,1.59E-13,5.94E-13,4.20E-05,0.834123798,15.71524179,1.992649002,21.86855514,21.83380877,8.484007601,1.05E-13,9.316649841,1.17E-13,0.348430417
7.85E-10,7.85E-10,6.181402034,1.80E-13,21.80192583,10.91338108,2.90E-14,5.206907027,6.677979511,1.61E-13,6.12E-13,2.35E-05,1.114760149,9.620943729,2.19187761,18.29837816,15.79748645,6.895990935,1.07E-13,7.932189471,1.14E-13,0.452616242
2.63E-09,2.63E-09,5.751706796,1.85E-13,19.53605605,10.05720537,2.73E-14,5.499973608,5.628843355,1.62E-13,6.31E-13,1.30E-05,0.922870826,6.681602469,2.039203827,22.41774226,10.39185735,6.066363445,1.09E-13,7.137488268,1.12E-13,0.46964971
2.01E-07,2.01E-07,5.326594726,1.88E-13,20.53110007,11.47817636,2.58E-14,6.267626244,4.72211253,1.64E-13,6.52E-13,7.20E-06,0.363966038,6.427919406,1.216952655,32.4690251,7.225435266,5.801866482,1.12E-13,7.362443002,1.09E-13,0.350255041
5.68E-05,5.68E-05,5.201184154,1.91E-13,24.52541467,14.08860224,2.44E-14,6.938369142,4.375355107,1.65E-13,6.72E-13,3.76E-06,0.160264175,7.959646887,0.46859084,48.79793602,5.893899916,6.189870299,1.14E-13,8.579672192,1.07E-13,0.206526345
0.005304035,0.005304035,5.853177556,0.000550027,30.37132651,17.18058292,2.30E-14,6.774114548,4.905464639,1.66E-13,6.94E-13,1.79E-06,0.214457568,10.8787081,0.139163515,61.66124024,6.308050224,7.362488757,1.17E-13,10.68144881,1.05E-13,0.110449052
0.050569302,0.050569302,7.681976968,1.94E-13,37.17249386,19.6193885,2.17E-14,5.616703578,6.536343049,1.68E-13,7.16E-13,7.78E-07,1.007200996,14.18372039,0.039249487,67.58699701,8.626533324,9.606358421,1.20E-13,13.18781988,1.03E-13,0.061638894
0.124598847,0.124598847,10.52443523,1.93E-13,43.84558076,20.49687822,2.05E-14,3.988153727,9.040459067,1.69E-13,7.40E-13,3.19E-07,4.795704553,16.35555735,0.011534789,73.65851827,12.61947289,13.09276031,1.22E-13,15.42052604,1.01E-13,0.039571854
0.251890523,0.251890523,12.68037866,1.91E-13,48.98238753,19.23986075,1.94E-14,2.529420095,11.62618806,1.71E-13,7.64E-13,1.31E-07,2.425262425,17.14990436,0.003937673,82.00599376,16.31678048,17.18955842,1.25E-13,16.91958681,9.91E-14,0.028921105
0.336763092,0.336763092,11.11686914,1.88E-13,47.66515845,15.76116847,1.83E-14,1.598851882,12.56793755,1.72E-13,7.90E-13,5.67E-08,0.008231411,15.89245848,0.002266003,85.83349105,17.96137935,19.81643872,1.28E-13,17.63366068,9.75E-14,0.022471886
0.15636905,0.15636905,6.020678929,1.83E-13,36.90145448,11.56271543,1.72E-14,1.229188097,10.65244724,1.74E-13,8.17E-13,2.65E-08,1.98E-08,11.1501224,0.003831638,76.02710318,18.72123803,18.4500397,1.30E-13,17.40629918,9.62E-14,0.017552271
0.040722392,0.040722392,2.621325347,1.78E-13,23.61143453,8.454876078,1.63E-14,1.143632211,7.856620991,1.76E-13,8.45E-13,1.23E-08,9.86E-14,6.030871887,0.012251815,48.86886162,16.6528703,14.68026716,1.33E-13,15.66816645,9.49E-14,0.016162294
0.004016577,0.004016577,1.213544962,1.72E-13,14.10824786,7.212644454,1.54E-14,1.284626887,5.644650463,1.77E-13,8.76E-13,5.24E-09,1.07E-13,2.620383383,0.05829247,26.12681924,13.43892771,10.49284577,1.36E-13,12.44524357,9.39E-14,0.020935429
0.000170895,0.000170895,0.787618503,1.65E-13,9.605885776,7.627371213,1.45E-14,1.529998706,4.346575506,1.79E-13,9.08E-13,1.98E-09,1.16E-13,1.191590999,0.26123746,15.00452905,10.17433723,7.541393164,1.39E-13,9.019735863,9.30E-14,0.040522303
9.87E-06,9.87E-06,0.71067263,1.58E-13,7.886012135,9.398349066,1.37E-14,1.69483744,3.65608587,1.80E-13,9.43E-13,7.15E-10,1.25E-13,0.684462307,0.81946544,10.77339192,8.137711273,6.096547137,1.42E-13,6.646805514,9.22E-14,0.09839708
2.60E-06,2.60E-06,0.804027307,1.50E-13,7.611195484,11.81011889,1.29E-14,1.686976001,3.372113818,1.82E-13,9.80E-13,2.64E-10,1.36E-13,0.566407069,1.462134035,10.37616677,7.461319764,5.910407553,1.45E-13,5.66453148,9.15E-14,0.236847966
1.07E-05,1.07E-05,1.05676683,1.43E-13,8.397615845,13.13100231,1.22E-14,1.582456784,3.447682337,1.83E-13,1.02E-12,2.56E-13,1.46E-13,0.846869561,1.064463503,11.88511868,7.486274159,6.947411681,1.49E-13,6.149089366,9.10E-14,0.439383364
0.000139521,0.000139521,1.412879357,1.35E-13,9.213427292,14.39395435,1.15E-14,1.480199756,3.51766264,1.85E-13,1.06E-12,2.68E-13,1.56E-13,1.597901757,0.524541046,14.08825613,8.077666749,8.755170573,1.52E-13,7.469989424,9.05E-14,0.627007529
0.002276437,0.002276437,1.85916955,1.28E-13,9.59945692,16.13162504,1.09E-14,1.574553512,3.609764698,1.87E-13,1.11E-12,2.81E-13,1.66E-13,2.935389493,0.238245645,16.61424029,8.932735111,10.84638855,1.55E-13,8.9035355,9.02E-14,0.66757731
0.032872676,0.032872676,2.400806058,1.20E-13,9.906493788,17.8094735,1.02E-14,2.30000758,4.567523572,1.88E-13,1.16E-12,2.94E-13,1.75E-13,4.145052646,0.132437653,21.54900521,9.366153604,13.53354916,1.59E-13,10.6101046,8.99E-14,0.522188943
0.216224655,0.216224655,2.69490787,1.13E-13,10.77544081,19.23382721,9.68E-15,4.160835149,6.909423169,1.90E-13,1.21E-12,3.08E-13,1.84E-13,3.899269663,0.116161457,27.85529135,9.961550483,16.13389755,1.62E-13,12.28669956,8.97E-14,0.379357861
0.405205122,0.405205122,2.158536504,1.06E-13,12.32933273,20.4502078,9.14E-15,6.939612465,10.17663029,1.92E-13,1.26E-12,3.24E-13,1.91E-13,2.652332797,0.174967074,28.89869828,11.31431033,17.82665227,1.66E-13,12.95309962,8.96E-14,0.336160713
0.202432305,0.202432305,0.999953385,9.95E-14,14.34163647,21.86147649,8.63E-15,8.259199296,12.51976243,1.94E-13,1.32E-12,3.40E-13,1.97E-13,1.681135001,0.384336542,20.3416713,13.21239427,18.73217052,1.69E-13,12.286018,8.95E-14,0.397938184
0.034521292,0.034521292,0.20971095,9.32E-14,15.83538177,22.53000957,8.15E-15,6.011714735,12.07508958,1.95E-13,1.38E-12,3.57E-13,2.01E-13,1.246269724,0.901810789,9.697080979,15.36812031,18.56486555,1.73E-13,10.70944098,8.95E-14,0.639001847
0.006252899,0.006252899,0.016483719,8.72E-14,18.29764813,20.43651365,7.70E-15,2.340365121,8.389159242,1.97E-13,1.45E-12,3.74E-13,2.02E-13,1.388148272,1.721460734,4.212919454,17.79236151,16.02216618,1.77E-13,8.57116679,8.96E-14,1.255980328
0.00355983,0.00355983,0.000492054,8.16E-14,22.16858617,16.11253553,7.28E-15,0.686285714,5.862618118,1.99E-13,1.52E-12,3.93E-13,2.03E-13,1.598904445,2.236163068,2.522201454,19.94315682,12.09509633,1.81E-13,6.306839979,8.97E-14,2.312772221
0.015530098,0.015530098,6.46E-06,7.63E-14,26.78648421,10.70011142,6.88E-15,0.22522388,6.389690258,2.00E-13,1.60E-12,4.13E-13,2.01E-13,1.182892399,1.369305279,2.819417069,21.26020179,8.994353931,1.85E-13,4.451171149,8.99E-14,3.451080522
1.89E-15,1.89E-15,1.810428026,1.85E-13,4.75E-07,2.16E-15,0.017673206,1.386296529,4.96E-13,1.08E-13,1.43E-12,0.017680317,0.001306798,0.571842933,1.042564773,1.10E-14,0.392561561,2.27E-13,3.54E-14,2.80E-15,0.608102024,0.004067688
1.89E-15,1.89E-15,2.691977558,1.83E-13,0.000278896,2.30E-15,0.173193182,1.75338052,4.84E-13,1.84E-06,1.47E-12,0.075641674,0.097855539,0.766277674,1.40996739,1.21E-14,1.117290114,2.22E-13,3.63E-14,2.93E-15,1.207779619,0.007501103
1.90E-15,1.90E-15,3.234940287,1.81E-13,0.029837706,2.46E-15,0.409040389,2.356723752,4.71E-13,0.433983073,1.51E-12,0.245256025,1.247744908,1.343389022,2.263046792,1.28E-14,2.425378197,2.18E-13,3.73E-14,3.07E-15,1.765787015,0.012663747
1.91E-15,1.91E-15,3.553804718,1.79E-13,0.219047302,2.64E-15,0.538201214,3.204422134,4.59E-13,5.483521372,1.55E-12,0.538633443,3.587740277,2.672400816,3.521544162,1.30E-14,3.782364211,2.13E-13,3.82E-14,3.22E-15,2.293149483,0.017270809
1.93E-15,1.93E-15,3.762631834,1.78E-13,0.157207278,2.86E-15,0.55210479,4.093613053,4.47E-13,0.729346403,1.59E-12,0.81518211,3.708293893,4.495855636,4.363929113,1.30E-14,4.491445308,2.08E-13,3.92E-14,3.40E-15,2.473341225,0.017128855
1.95E-15,1.95E-15,3.84519951,1.77E-13,0.034657016,3.11E-15,0.437085612,4.568541197,4.36E-13,0.120000932,1.64E-12,0.914879536,2.206185706,4.742942084,4.234495257,0.649244173,4.452663287,2.03E-13,4.03E-14,3.60E-15,1.925833571,0.011660227
1.98E-15,1.98E-15,3.979712291,1.76E-13,0.008948654,3.40E-15,0.300635813,4.714035562,4.24E-13,0.135358208,1.68E-12,0.924369872,1.238004362,3.227295571,3.654393826,0.03117427,4.568119195,1.98E-13,4.13E-14,3.84E-15,1.235498268,0.006435575
2.01E-15,2.01E-15,4.405878901,1.76E-13,0.005610601,3.72E-15,0.23139253,4.990187033,4.13E-13,0.270369756,1.72E-12,1.021066522,0.964538189,1.969357475,3.413403673,1.73E-14,5.647059982,1.93E-13,4.24E-14,4.13E-15,0.957154003,0.004042829
2.05E-15,2.05E-15,4.649893295,1.76E-13,0.010149231,4.09E-15,0.175226669,5.132720519,4.02E-13,0.399654502,1.76E-12,1.193328493,0.999409839,1.265201629,3.661634139,2.13E-14,7.541138951,1.88E-13,4.35E-14,4.49E-15,1.041885554,0.003740617
2.11E-15,2.11E-15,4.129994729,1.76E-13,0.037030854,4.52E-15,0.090556672,4.493432432,3.92E-13,0.336675273,1.79E-12,1.204423114,0.886382976,0.831683826,3.884692219,2.76E-14,8.887731158,1.82E-13,4.46E-14,4.96E-15,1.207349881,0.00495229
2.17E-15,2.17E-15,3.018398169,1.77E-13,0.161472011,4.99E-15,0.031817132,3.168076042,3.81E-13,0.214557949,1.82E-12,0.937926584,0.542293171,0.570737798,3.456459548,3.74E-14,8.035685414,1.77E-13,4.58E-14,5.56E-15,1.218930969,0.008579937
2.25E-15,2.25E-15,2.129222243,1.77E-13,0.637082116,5.53E-15,0.014090675,1.999249703,3.71E-13,0.148666013,1.84E-12,0.640871608,0.289574227,0.456971829,2.706221671,5.28E-14,5.772262086,1.72E-13,4.70E-14,6.35E-15,1.146045699,0.01710835
2.34E-15,2.34E-15,1.899273204,1.78E-13,1.725647687,6.13E-15,0.014194911,1.536755105,3.62E-13,0.176644049,1.85E-12,0.498278253,0.22495667,0.567991176,2.360841081,7.65E-14,3.806407732,1.66E-13,4.82E-14,7.40E-15,1.17040165,0.03763147
2.45E-15,2.45E-15,2.737449659,1.80E-13,2.523326792,6.82E-15,0.041137986,2.003556129,3.52E-13,0.475028628,1.85E-12,0.559708452,0.385300606,1.416371009,3.077282768,1.12E-13,2.763687099,1.61E-13,4.94E-14,8.82E-15,1.475437857,0.090957425
2.58E-15,2.58E-15,6.023997155,1.81E-13,2.469253555,7.59E-15,0.239115681,4.327094295,3.42E-13,1.543192109,1.84E-12,0.919118333,1.291300644,5.640905943,5.952848423,8.96E-06,2.356214427,1.55E-13,5.07E-14,1.07E-14,2.391313692,0.207526816
2.72E-15,2.72E-15,17.11212193,1.82E-13,1.980700121,8.47E-15,1.465720226,12.74442279,3.32E-13,2.775785263,1.82E-12,1.967476659,5.278526245,22.35498757,13.17461559,0.025927722,2.367777508,1.50E-13,5.20E-14,1.34E-14,4.534155992,0.338069979
2.89E-15,2.89E-15,41.4574207,1.83E-13,1.532366749,9.49E-15,4.352138501,30.10147534,3.22E-13,1.537008132,1.78E-12,3.740318149,13.28251215,47.79429338,23.4857681,0.311105302,2.618173749,1.44E-13,5.33E-14,1.70E-14,7.407418121,0.29746042
3.07E-15,3.07E-15,54.96005663,1.85E-13,1.171640481,1.07E-14,3.988985755,37.05829431,3.11E-13,0.22840598,1.73E-12,3.988822539,14.0084815,47.43801259,27.05109789,0.777403864,2.876104639,1.39E-13,5.47E-14,1.09E-09,6.930099477,0.129394814
3.28E-15,3.28E-15,31.43940171,1.86E-13,0.788025015,1.21E-14,1.234738951,19.87624458,2.99E-13,0.015344894,1.67E-12,1.834570263,5.870016759,21.87670173,21.02855042,3.184498192,2.889498294,1.34E-13,5.61E-14,7.98E-06,2.600923001,0.033401535
3.52E-15,3.52E-15,10.49843235,1.87E-13,0.403405155,0.002100115,0.328848953,5.439713736,2.85E-13,0.000461227,1.60E-12,0.521077074,1.731956215,6.073860943,14.55040723,7.75419237,2.881133918,1.28E-13,5.75E-14,0.001692932,0.420016281,0.009133892
3.78E-15,3.78E-15,3.61135856,1.87E-13,0.231651032,2.48E-09,0.16251634,1.448241637,2.70E-13,7.14E-06,1.53E-12,0.171633923,0.689473652,2.061109446,11.17329666,12.72712414,3.323661558,1.23E-13,5.89E-14,0.032848753,0.056471865,0.004378021
4.06E-15,4.06E-15,2.323949656,1.88E-13,0.284166434,1.97E-14,0.215529699,0.855063434,2.53E-13,1.59E-07,1.45E-12,0.129593135,0.556863473,1.617130767,9.595472263,10.83554316,5.289318167,6.14E-10,6.04E-14,0.157290171,0.019226184,0.004770873
4.36E-15,4.36E-15,3.043070272,1.88E-13,0.757224016,2.36E-14,0.579351016,1.340634674,2.34E-13,4.07E-08,1.36E-12,0.240028568,0.831193249,2.901854173,9.807061956,2.954535533,10.3126163,6.21E-07,6.19E-14,0.374537257,0.027065396,0.009810621
4.69E-15,4.69E-15,5.774816689,1.88E-13,2.445762782,2.82E-14,1.684878844,3.65794625,2.12E-13,1.18E-06,1.28E-12,0.673131516,1.628000701,7.224782827,11.70151019,0.557748251,16.95004945,3.69E-08,6.35E-14,0.701311197,0.120050194,0.024487441
5.04E-15,5.04E-15,11.24712316,1.87E-13,5.687939177,3.35E-14,2.80916792,10.69868603,1.90E-13,0.01086115,1.20E-12,1.776684973,3.073204258,14.42548276,16.93940903,0.35932149,21.61821311,3.11E-09,6.51E-14,1.540419722,1.314119815,0.048117826
5.40E-15,5.40E-15,17.50301549,1.86E-13,8.371602726,3.94E-14,2.7301578,22.20235069,1.66E-13,0.36447645,1.12E-12,3.528336966,4.774015908,19.17444852,26.50738623,0.757931171,25.24858488,1.32E-08,6.67E-14,3.083106885,10.16830087,0.063896768
5.78E-15,5.78E-15,22.54591239,1.85E-13,9.841554035,4.59E-14,1.803903425,31.16646855,1.43E-13,4.96E-05,1.04E-12,5.748150879,6.278193499,20.76637196,38.28046898,1.975208005,26.02682235,7.07E-07,6.83E-14,4.525785111,26.2995538,0.063000013
6.18E-15,6.18E-15,26.73888643,1.83E-13,11.1528144,5.28E-14,0.584526673,34.25697885,1.20E-13,1.37E-13,9.68E-13,7.653085812,7.456614848,21.16330539,44.61925204,3.687655098,24.49913233,5.73E-05,7.00E-14,4.947365534,23.85611641,0.054149695
6.58E-15,6.58E-15,29.20600233,1.81E-13,12.21876788,5.99E-14,0.033298038,32.93516879,1.00E-13,1.38E-13,9.00E-13,7.464429662,8.222161731,20.61407055,41.28919429,5.001729051,23.28991959,0.002103755,7.17E-14,4.737095191,13.23524472,0.046579543
7.00E-15,7.00E-15,27.12549183,1.78E-13,12.93848657,6.70E-14,0.000158906,28.49753606,8.30E-14,1.39E-13,8.35E-13,4.999949871,8.283559069,18.88818486,33.03923188,5.425196625,23.20613856,0.020931109,7.35E-14,4.613154816,6.595173406,0.043232822
7.41E-15,7.41E-15,21.36746917,1.75E-13,13.78927917,7.39E-14,1.25E-07,22.46082894,1.23E-07,1.41E-13,7.74E-13,2.562028546,7.359557996,15.77479152,25.92131857,5.764610302,22.40218206,0.076298992,7.53E-14,4.852082067,3.892674978,0.042200181
7.82E-15,7.82E-15,15.39778945,1.73E-13,14.76256047,8.07E-14,4.86E-11,15.39237699,0.000352056,8.23E-05,7.17E-13,1.151796998,5.339865447,12.67850884,20.52919968,6.499031762,19.34810236,0.220942632,7.71E-14,6.303284672,4.173938661,0.039927348
8.23E-15,8.23E-15,10.93274135,1.70E-13,15.63144069,1.18E-06,6.48E-14,9.64195903,0.027677726,0.000272656,6.64E-13,0.498472299,3.12023041,10.50281088,15.69360146,8.538049939,15.60146383,0.933095705,7.90E-14,9.132905585,1.452264617,0.035705366
8.62E-15,8.62E-15,7.797259196,1.67E-13,16.6862371,0.039598213,6.27E-14,6.502135188,0.555481695,1.44E-13,6.16E-13,0.198594856,1.651732461,9.59529623,11.77814991,12.67177329,13.76199665,4.341723394,8.09E-14,12.12065608,0.015414498,0.032382132
9.01E-15,9.01E-15,5.846364619,1.65E-13,18.42669655,1.701603704,4.49E-07,5.620598929,3.93034956,1.46E-13,5.74E-13,0.066407469,0.942729476,10.28150509,9.678137719,20.22211291,15.55765349,11.69126523,8.28E-14,12.94983325,4.04E-06,0.033676875
9.38E-15,9.38E-15,4.688026465,1.63E-13,21.23652642,3.576081902,0.000225235,5.853208277,10.22172306,1.47E-13,5.38E-13,0.019125001,0.631908607,11.63033488,8.787341781,32.51911993,20.23980876,18.46875423,8.48E-14,12.30932394,4.13E-10,0.038440356
9.74E-15,9.74E-15,4.202911072,1.61E-13,23.94004731,2.099687549,7.85E-08,6.833592297,11.28745607,1.48E-13,5.08E-13,0.005174264,0.526704085,13.04363151,8.944694363,43.82894317,26.34385947,19.58138329,8.68E-14,10.87654089,1.27E-13,0.04759102
6.53E-11,6.53E-11,4.420241541,1.61E-13,24.4884756,0.991199217,5.31E-14,8.406106667,6.738524975,1.50E-13,4.85E-13,0.001468299,0.561904596,13.40526947,10.7216068,43.55425429,31.23159085,16.02697028,8.88E-14,9.244632663,1.29E-13,0.065931019
0.000190582,0.000190582,5.46462199,1.61E-13,22.09557079,0.74145123,5.06E-14,10.09989503,3.318274341,1.51E-13,4.69E-13,0.000497297,0.712608908,11.89966756,14.7126876,32.79650203,32.09414883,11.70315875,9.09E-14,8.066784976,1.30E-13,0.102325968
0.089056744,0.089056744,7.188353899,1.63E-13,19.01363609,0.960950185,4.81E-14,10.88354643,2.340801951,1.52E-13,4.59E-13,0.000228331,0.882035728,9.44581142,18.78315935,23.55908816,29.37075145,9.262216157,9.31E-14,7.745839862,1.31E-13,0.156695222
0.143720646,0.143720646,9.239710005,1.66E-13,17.23295168,1.690928983,4.56E-14,10.35589361,2.815018697,1.54E-13,4.56E-13,0.000142701,0.90024223,7.656924495,19.93625248,20.6671786,25.62548369,9.099446817,9.52E-14,8.222432454,1.30E-13,0.209156214
0.025078539,0.025078539,10.97010775,1.69E-13,17.17540911,3.270807441,4.32E-14,9.173291234,4.357556694,1.55E-13,4.58E-13,0.000108699,0.7725386,7.118035441,17.56905072,26.70135157,23.45914664,10.37601428,9.74E-14,9.14099435,1.29E-13,0.23387447
0.00554346,0.00554346,11.17612834,7.56E-09,20.32176007,5.802680196,4.08E-14,7.527932479,6.888474753,1.56E-13,4.65E-13,9.08E-05,0.599288463,9.167607182,10.53872319,43.39714079,22.65438857,11.7665528,9.97E-14,10.18309535,1.28E-13,0.213396814
0.000502193,0.000502193,10.1229871,1.57E-05,24.79697171,9.635094965,3.85E-14,6.418861694,9.139320227,1.58E-13,4.76E-13,7.23E-05,0.479679563,13.41426472,5.854188437,60.20989664,24.11742982,12.71136408,1.02E-13,10.71860105,1.26E-13,0.18771553
4.30E-06,4.30E-06,8.221167103,1.84E-13,28.17392946,14.01025387,3.63E-14,5.774544862,9.738958069,1.59E-13,4.90E-13,5.04E-05,0.445004298,17.95393542,3.253630952,50.41064158,25.92477904,11.99125494,1.04E-13,10.4532102,1.24E-13,0.183113596
2.66E-09,2.66E-09,6.168243133,1.90E-13,28.30875605,16.05973894,3.42E-14,5.363968669,8.674689338,1.61E-13,5.06E-13,3.04E-05,0.512012773,18.62012211,1.928304742,28.53222788,25.1516424,9.806201146,1.07E-13,9.520082824,1.22E-13,0.214332565
1.30E-14,1.30E-14,4.834930041,1.96E-13,25.56583016,14.31577753,2.08E-11,5.411141134,6.969787298,1.62E-13,5.24E-13,1.69E-05,0.683660964,14.48240283,1.409011269,16.58509279,19.79784092,7.712545579,1.09E-13,8.216861834,1.19E-13,0.288722333
1.35E-14,1.35E-14,4.327454359,2.01E-13,21.22127629,11.35453219,3.04E-14,6.207149519,5.281088442,1.63E-13,5.42E-13,9.43E-06,0.811494432,8.919030902,1.410605323,13.86511979,13.5145502,6.506895198,1.12E-13,7.270718362,1.16E-13,0.384732637
1.39E-14,1.39E-14,3.924478866,2.05E-13,18.76294133,9.813394294,2.87E-14,7.292265396,3.961149254,1.65E-13,5.62E-13,5.37E-06,0.49072576,5.966260203,1.137706904,16.05864916,8.738785623,5.969284854,1.14E-13,6.936062017,1.14E-13,0.437878778
7.21E-11,7.21E-11,3.472382926,2.09E-13,19.5396963,10.62436727,2.71E-14,8.059507346,3.05432319,1.66E-13,5.81E-13,3.08E-06,0.135261929,5.363568746,0.534245318,22.09981423,6.017200981,5.912925081,1.17E-13,7.416287471,1.11E-13,0.381842597
4.96E-07,4.96E-07,3.212589796,2.12E-13,22.85532767,13.21783213,2.55E-14,7.987416892,2.651355886,1.68E-13,6.01E-13,1.69E-06,0.037377574,6.192568237,0.157241217,31.36851862,4.800785341,6.296488084,1.19E-13,8.679087674,1.09E-13,0.267609671
0.000907685,0.000907685,3.593513162,2.13E-13,27.55605944,16.67959388,2.41E-14,6.500331392,2.986004743,1.69E-13,6.22E-13,8.42E-07,0.045965315,8.158942852,0.036033419,41.55955413,5.033851152,7.3148889,1.22E-13,10.39550602,1.06E-13,0.167744313
0.043892769,0.043892769,4.970943282,2.14E-13,32.64922981,19.22064139,2.27E-14,4.367112675,4.283792252,1.71E-13,6.43E-13,3.80E-07,0.326179081,10.65100028,0.008603637,52.65444733,6.703670882,9.24850291,1.25E-13,12.46946416,1.04E-13,0.106613453
0.288734534,0.288734534,7.256327484,2.12E-13,37.12332254,20.70943207,2.15E-14,2.604440989,6.407545006,1.72E-13,6.65E-13,1.63E-07,1.826152293,13.18798099,0.002251976,65.06623563,9.098773004,12.03417303,1.27E-13,14.73285705,1.02E-13,0.073442566
0.432557779,0.432557779,9.581944413,2.10E-13,40.52131107,20.55776136,2.02E-14,1.471523485,8.862957895,1.74E-13,6.88E-13,7.00E-08,0.873185158,15.33881727,0.00074703,79.27361231,10.97162294,15.25213984,1.30E-13,16.69937589,1.00E-13,0.055585755
0.122067965,0.122067965,9.416540229,2.06E-13,40.52612689,18.28608839,1.91E-14,0.89947134,10.36459732,1.75E-13,7.12E-13,3.15E-08,0.001673754,15.63222058,0.000467806,88.03621566,11.80427203,17.459174,1.33E-13,17.32799523,9.86E-14,0.044643476
0.006880461,0.006880461,5.481467254,2.00E-13,33.45744807,14.69497163,1.80E-14,0.752597916,9.48489065,1.77E-13,7.37E-13,1.50E-08,4.97E-10,11.36994305,0.00104895,79.9565207,13.15401148,16.4366302,1.36E-13,15.84196199,9.72E-14,0.036349412
0.0002349,0.0002349,2.35294546,1.94E-13,22.83821968,11.14463938,1.70E-14,0.811426569,7.373399877,1.79E-13,7.64E-13,7.03E-09,1.06E-13,6.098807632,0.004925847,49.79773773,13.18144897,13.09261328,1.39E-13,12.46036286,9.59E-14,0.034959939
1.60E-05,1.60E-05,0.941968578,1.87E-13,13.99311616,8.76950842,1.60E-14,1.076948332,5.422111631,1.80E-13,7.93E-13,2.99E-09,1.15E-13,2.540640162,0.031623516,24.48373189,11.60049442,9.327956301,1.42E-13,8.730798255,9.49E-14,0.045122946
2.23E-06,2.23E-06,0.471141744,1.80E-13,9.150639534,7.872016561,1.51E-14,1.467799208,4.133336289,1.82E-13,8.23E-13,1.15E-09,1.23E-13,1.0628682,0.170591198,12.4440577,9.189993602,6.605519552,1.45E-13,5.858062841,9.39E-14,0.07859326
1.00E-06,1.00E-06,0.344610347,1.72E-13,7.256285454,7.988929682,1.43E-14,1.720585744,3.50231626,1.83E-13,8.56E-13,4.26E-10,1.33E-13,0.597291339,0.494235302,8.024125457,7.080493473,5.275420113,1.48E-13,4.258784708,9.32E-14,0.160722319
