"","name","ID","sigma","group"
"2048","Kellners Lake",5190,0.15,8
"2049","Kellners Lake",5191,0.18,8
"2050","Kellners Lake",5192,0.21,8
"2051","Kellners Lake",5193,0.24,8
"2052","Kellners Lake",5194,0.27,8
"2053","Kellners Lake",5195,0.03,9
"2054","Kellners Lake",5196,0.06,9
"2055","Kellners Lake",5197,0.09,9
"2056","Kellners Lake",5198,0.12,9
"2057","Kellners Lake",5199,0.15,9
"2058","Kellners Lake",5200,0.18,9
"2059","Kellners Lake",5201,0.21,9
"2060","Kellners Lake",5202,0.24,9
"2061","Kellners Lake",5203,0.27,9
"2062","Kellners Lake",5204,0.03,10
"2063","Kellners Lake",5205,0.06,10
"2064","Kellners Lake",5206,0.09,10
"2065","Kellners Lake",5207,0.12,10
"2066","Kellners Lake",5208,0.15,10
"2067","Kellners Lake",5209,0.18,10
"2068","Kellners Lake",5210,0.21,10
"2069","Kellners Lake",5211,0.24,10
"2070","Kellners Lake",5212,0.27,10
"2071","Kellys Hollow",5213,0.03,1
"2072","Kellys Hollow",5214,0.06,1
"2073","Kellys Hollow",5215,0.09,1
"2074","Kellys Hollow",5216,0.12,1
"2075","Kellys Hollow",5217,0.15,1
"2076","Kellys Hollow",5218,0.18,1
"2077","Kellys Hollow",5219,0.21,1
"2078","Kellys Hollow",5220,0.24,1
"2079","Kellys Hollow",5221,0.27,1
"2080","Kellys Hollow",5222,0.03,2
"2081","Kellys Hollow",5223,0.06,2
"2082","Kellys Hollow",5224,0.09,2
"2083","Kellys Hollow",5225,0.12,2
"2084","Kellys Hollow",5226,0.15,2
"2085","Kellys Hollow",5227,0.18,2
"2086","Kellys Hollow",5228,0.21,2
"2087","Kellys Hollow",5229,0.24,2
"2088","Kellys Hollow",5230,0.27,2
"2089","Kellys Hollow",5231,0.03,3
"2090","Kellys Hollow",5232,0.06,3
"2091","Kellys Hollow",5233,0.09,3
"2092","Kellys Hollow",5234,0.12,3
"2093","Kellys Hollow",5235,0.15,3
"2094","Kellys Hollow",5236,0.18,3
"2095","Kellys Hollow",5237,0.21,3
"2096","Kellys Hollow",5238,0.24,3
"2097","Kellys Hollow",5239,0.27,3
"2098","Kellys Hollow",5240,0.03,4
"2099","Kellys Hollow",5241,0.06,4
"2100","Kellys Hollow",5242,0.09,4
"2101","Kellys Hollow",5243,0.12,4
"2102","Kellys Hollow",5244,0.15,4
"2103","Kellys Hollow",5245,0.18,4
"2104","Kellys Hollow",5246,0.21,4
"2105","Kellys Hollow",5247,0.24,4
"2106","Kellys Hollow",5248,0.27,4
"2107","Kellys Hollow",5249,0.03,5
"2108","Kellys Hollow",5250,0.06,5
"2109","Kellys Hollow",5251,0.09,5
"2110","Kellys Hollow",5252,0.12,5
"2111","Kellys Hollow",5253,0.15,5
"2112","Kellys Hollow",5254,0.18,5
"2113","Kellys Hollow",5255,0.21,5
"2114","Kellys Hollow",5256,0.24,5
"2115","Kellys Hollow",5257,0.27,5
"2116","Kellys Hollow",5258,0.03,6
"2117","Kellys Hollow",5259,0.06,6
"2118","Kellys Hollow",5260,0.09,6
"2119","Kellys Hollow",5261,0.12,6
"2120","Kellys Hollow",5262,0.15,6
"2121","Kellys Hollow",5263,0.18,6
"2122","Kellys Hollow",5264,0.21,6
"2123","Kellys Hollow",5265,0.24,6
"2124","Kellys Hollow",5266,0.27,6
"2125","Kellys Hollow",5267,0.03,7
"2126","Kellys Hollow",5268,0.06,7
"2127","Kellys Hollow",5269,0.09,7
"2128","Kellys Hollow",5270,0.12,7
"2129","Kellys Hollow",5271,0.15,7
"2130","Kellys Hollow",5272,0.18,7
"2131","Kellys Hollow",5273,0.21,7
"2132","Kellys Hollow",5274,0.24,7
"2133","Kellys Hollow",5275,0.27,7
"2134","Kellys Hollow",5276,0.03,8
"2135","Kellys Hollow",5277,0.06,8
"2136","Kellys Hollow",5278,0.09,8
"2137","Kellys Hollow",5279,0.12,8
"2138","Kellys Hollow",5280,0.15,8
"2139","Kellys Hollow",5281,0.18,8
"2140","Kellys Hollow",5282,0.21,8
"2141","Kellys Hollow",5283,0.24,8
"2142","Kellys Hollow",5284,0.27,8
"2143","Kellys Hollow",5285,0.03,9
"2144","Kellys Hollow",5286,0.06,9
"2145","Kellys Hollow",5287,0.09,9
"2146","Kellys Hollow",5288,0.12,9
"2147","Kellys Hollow",5289,0.15,9
"2148","Kellys Hollow",5290,0.18,9
"2149","Kellys Hollow",5291,0.21,9
"2150","Kellys Hollow",5292,0.24,9
"2151","Kellys Hollow",5293,0.27,9
"2152","Kellys Hollow",5294,0.03,10
"2153","Kellys Hollow",5295,0.06,10
"2154","Kellys Hollow",5296,0.09,10
"2155","Kellys Hollow",5297,0.12,10
"2156","Kellys Hollow",5298,0.15,10
"2157","Kellys Hollow",5299,0.18,10
"2158","Kellys Hollow",5300,0.21,10
"2159","Kellys Hollow",5301,0.24,10
"2160","Kellys Hollow",5302,0.27,10
"2161","Kimble Pond",5303,0.03,1
"2162","Kimble Pond",5304,0.06,1
"2163","Kimble Pond",5305,0.09,1
"2164","Kimble Pond",5306,0.12,1
"2165","Kimble Pond",5307,0.15,1
"2166","Kimble Pond",5308,0.18,1
"2167","Kimble Pond",5309,0.21,1
"2168","Kimble Pond",5310,0.24,1
"2169","Kimble Pond",5311,0.27,1
"2170","Kimble Pond",5312,0.03,2
"2171","Kimble Pond",5313,0.06,2
"2172","Kimble Pond",5314,0.09,2
"2173","Kimble Pond",5315,0.12,2
"2174","Kimble Pond",5316,0.15,2
"2175","Kimble Pond",5317,0.18,2
"2176","Kimble Pond",5318,0.21,2
"2177","Kimble Pond",5319,0.24,2
"2178","Kimble Pond",5320,0.27,2
"2179","Kimble Pond",5321,0.03,3
"2180","Kimble Pond",5322,0.06,3
"2181","Kimble Pond",5323,0.09,3
"2182","Kimble Pond",5324,0.12,3
"2183","Kimble Pond",5325,0.15,3
"2184","Kimble Pond",5326,0.18,3
"2185","Kimble Pond",5327,0.21,3
"2186","Kimble Pond",5328,0.24,3
"2187","Kimble Pond",5329,0.27,3
"2188","Kimble Pond",5330,0.03,4
"2189","Kimble Pond",5331,0.06,4
"2190","Kimble Pond",5332,0.09,4
"2191","Kimble Pond",5333,0.12,4
"2192","Kimble Pond",5334,0.15,4
"2193","Kimble Pond",5335,0.18,4
"2194","Kimble Pond",5336,0.21,4
"2195","Kimble Pond",5337,0.24,4
"2196","Kimble Pond",5338,0.27,4
"2197","Kimble Pond",5339,0.03,5
"2198","Kimble Pond",5340,0.06,5
"2199","Kimble Pond",5341,0.09,5
"2200","Kimble Pond",5342,0.12,5
"2201","Kimble Pond",5343,0.15,5
"2202","Kimble Pond",5344,0.18,5
"2203","Kimble Pond",5345,0.21,5
"2204","Kimble Pond",5346,0.24,5
"2205","Kimble Pond",5347,0.27,5
"2206","Kimble Pond",5348,0.03,6
"2207","Kimble Pond",5349,0.06,6
"2208","Kimble Pond",5350,0.09,6
"2209","Kimble Pond",5351,0.12,6
"2210","Kimble Pond",5352,0.15,6
"2211","Kimble Pond",5353,0.18,6
"2212","Kimble Pond",5354,0.21,6
"2213","Kimble Pond",5355,0.24,6
"2214","Kimble Pond",5356,0.27,6
"2215","Kimble Pond",5357,0.03,7
"2216","Kimble Pond",5358,0.06,7
"2217","Kimble Pond",5359,0.09,7
"2218","Kimble Pond",5360,0.12,7
"2219","Kimble Pond",5361,0.15,7
"2220","Kimble Pond",5362,0.18,7
"2221","Kimble Pond",5363,0.21,7
"2222","Kimble Pond",5364,0.24,7
"2223","Kimble Pond",5365,0.27,7
"2224","Kimble Pond",5366,0.03,8
"2225","Kimble Pond",5367,0.06,8
"2226","Kimble Pond",5368,0.09,8
"2227","Kimble Pond",5369,0.12,8
"2228","Kimble Pond",5370,0.15,8
"2229","Kimble Pond",5371,0.18,8
"2230","Kimble Pond",5372,0.21,8
"2231","Kimble Pond",5373,0.24,8
"2232","Kimble Pond",5374,0.27,8
"2233","Kimble Pond",5375,0.03,9
"2234","Kimble Pond",5376,0.06,9
"2235","Kimble Pond",5377,0.09,9
"2236","Kimble Pond",5378,0.12,9
"2237","Kimble Pond",5379,0.15,9
"2238","Kimble Pond",5380,0.18,9
"2239","Kimble Pond",5381,0.21,9
"2240","Kimble Pond",5382,0.24,9
"2241","Kimble Pond",5383,0.27,9
"2242","Kimble Pond",5384,0.03,10
"2243","Kimble Pond",5385,0.06,10
"2244","Kimble Pond",5386,0.09,10
"2245","Kimble Pond",5387,0.12,10
"2246","Kimble Pond",5388,0.15,10
"2247","Kimble Pond",5389,0.18,10
"2248","Kimble Pond",5390,0.21,10
"2249","Kimble Pond",5391,0.24,10
"2250","Kimble Pond",5392,0.27,10
"2251","Kirchner Marsh",5393,0.03,1
"2252","Kirchner Marsh",5394,0.06,1
"2253","Kirchner Marsh",5395,0.09,1
"2254","Kirchner Marsh",5396,0.12,1
"2255","Kirchner Marsh",5397,0.15,1
"2256","Kirchner Marsh",5398,0.18,1
"2257","Kirchner Marsh",5399,0.21,1
"2258","Kirchner Marsh",5400,0.24,1
"2259","Kirchner Marsh",5401,0.27,1
"2260","Kirchner Marsh",5402,0.03,2
"2261","Kirchner Marsh",5403,0.06,2
"2262","Kirchner Marsh",5404,0.09,2
"2263","Kirchner Marsh",5405,0.12,2
"2264","Kirchner Marsh",5406,0.15,2
"2265","Kirchner Marsh",5407,0.18,2
"2266","Kirchner Marsh",5408,0.21,2
"2267","Kirchner Marsh",5409,0.24,2
"2268","Kirchner Marsh",5410,0.27,2
"2269","Kirchner Marsh",5411,0.03,3
"2270","Kirchner Marsh",5412,0.06,3
"2271","Kirchner Marsh",5413,0.09,3
"2272","Kirchner Marsh",5414,0.12,3
"2273","Kirchner Marsh",5415,0.15,3
"2274","Kirchner Marsh",5416,0.18,3
"2275","Kirchner Marsh",5417,0.21,3
"2276","Kirchner Marsh",5418,0.24,3
"2277","Kirchner Marsh",5419,0.27,3
"2278","Kirchner Marsh",5420,0.03,4
"2279","Kirchner Marsh",5421,0.06,4
"2280","Kirchner Marsh",5422,0.09,4
"2281","Kirchner Marsh",5423,0.12,4
"2282","Kirchner Marsh",5424,0.15,4
"2283","Kirchner Marsh",5425,0.18,4
"2284","Kirchner Marsh",5426,0.21,4
"2285","Kirchner Marsh",5427,0.24,4
"2286","Kirchner Marsh",5428,0.27,4
"2287","Kirchner Marsh",5429,0.03,5
"2288","Kirchner Marsh",5430,0.06,5
"2289","Kirchner Marsh",5431,0.09,5
"2290","Kirchner Marsh",5432,0.12,5
"2291","Kirchner Marsh",5433,0.15,5
"2292","Kirchner Marsh",5434,0.18,5
"2293","Kirchner Marsh",5435,0.21,5
"2294","Kirchner Marsh",5436,0.24,5
"2295","Kirchner Marsh",5437,0.27,5
"2296","Kirchner Marsh",5438,0.03,6
"2297","Kirchner Marsh",5439,0.06,6
"2298","Kirchner Marsh",5440,0.09,6
"2299","Kirchner Marsh",5441,0.12,6
"2300","Kirchner Marsh",5442,0.15,6
"2301","Kirchner Marsh",5443,0.18,6
"2302","Kirchner Marsh",5444,0.21,6
"2303","Kirchner Marsh",5445,0.24,6
"2304","Kirchner Marsh",5446,0.27,6
"2305","Kirchner Marsh",5447,0.03,7
"2306","Kirchner Marsh",5448,0.06,7
"2307","Kirchner Marsh",5449,0.09,7
"2308","Kirchner Marsh",5450,0.12,7
"2309","Kirchner Marsh",5451,0.15,7
"2310","Kirchner Marsh",5452,0.18,7
"2311","Kirchner Marsh",5453,0.21,7
"2312","Kirchner Marsh",5454,0.24,7
"2313","Kirchner Marsh",5455,0.27,7
"2314","Kirchner Marsh",5456,0.03,8
"2315","Kirchner Marsh",5457,0.06,8
"2316","Kirchner Marsh",5458,0.09,8
"2317","Kirchner Marsh",5459,0.12,8
"2318","Kirchner Marsh",5460,0.15,8
"2319","Kirchner Marsh",5461,0.18,8
"2320","Kirchner Marsh",5462,0.21,8
"2321","Kirchner Marsh",5463,0.24,8
"2322","Kirchner Marsh",5464,0.27,8
"2323","Kirchner Marsh",5465,0.03,9
"2324","Kirchner Marsh",5466,0.06,9
"2325","Kirchner Marsh",5467,0.09,9
"2326","Kirchner Marsh",5468,0.12,9
"2327","Kirchner Marsh",5469,0.15,9
"2328","Kirchner Marsh",5470,0.18,9
"2329","Kirchner Marsh",5471,0.21,9
"2330","Kirchner Marsh",5472,0.24,9
"2331","Kirchner Marsh",5473,0.27,9
"2332","Kirchner Marsh",5474,0.03,10
"2333","Kirchner Marsh",5475,0.06,10
"2334","Kirchner Marsh",5476,0.09,10
"2335","Kirchner Marsh",5477,0.12,10
"2336","Kirchner Marsh",5478,0.15,10
"2337","Kirchner Marsh",5479,0.18,10
"2338","Kirchner Marsh",5480,0.21,10
"2339","Kirchner Marsh",5481,0.24,10
"2340","Kirchner Marsh",5482,0.27,10
"2341","Kitchner Lake",5483,0.03,1
"2342","Kitchner Lake",5484,0.06,1
"2343","Kitchner Lake",5485,0.09,1
"2344","Kitchner Lake",5486,0.12,1
"2345","Kitchner Lake",5487,0.15,1
"2346","Kitchner Lake",5488,0.18,1
"2347","Kitchner Lake",5489,0.21,1
"2348","Kitchner Lake",5490,0.24,1
"2349","Kitchner Lake",5491,0.27,1
"2350","Kitchner Lake",5492,0.03,2
"2351","Kitchner Lake",5493,0.06,2
"2352","Kitchner Lake",5494,0.09,2
"2353","Kitchner Lake",5495,0.12,2
"2354","Kitchner Lake",5496,0.15,2
"2355","Kitchner Lake",5497,0.18,2
"2356","Kitchner Lake",5498,0.21,2
"2357","Kitchner Lake",5499,0.24,2
"2358","Kitchner Lake",5500,0.27,2
"2359","Kitchner Lake",5501,0.03,3
"2360","Kitchner Lake",5502,0.06,3
"2361","Kitchner Lake",5503,0.09,3
"2362","Kitchner Lake",5504,0.12,3
"2363","Kitchner Lake",5505,0.15,3
"2364","Kitchner Lake",5506,0.18,3
"2365","Kitchner Lake",5507,0.21,3
"2366","Kitchner Lake",5508,0.24,3
"2367","Kitchner Lake",5509,0.27,3
"2368","Kitchner Lake",5510,0.03,4
"2369","Kitchner Lake",5511,0.06,4
"2370","Kitchner Lake",5512,0.09,4
"2371","Kitchner Lake",5513,0.12,4
"2372","Kitchner Lake",5514,0.15,4
"2373","Kitchner Lake",5515,0.18,4
"2374","Kitchner Lake",5516,0.21,4
"2375","Kitchner Lake",5517,0.24,4
"2376","Kitchner Lake",5518,0.27,4
"2377","Kitchner Lake",5519,0.03,5
"2378","Kitchner Lake",5520,0.06,5
"2379","Kitchner Lake",5521,0.09,5
"2380","Kitchner Lake",5522,0.12,5
"2381","Kitchner Lake",5523,0.15,5
"2382","Kitchner Lake",5524,0.18,5
"2383","Kitchner Lake",5525,0.21,5
"2384","Kitchner Lake",5526,0.24,5
"2385","Kitchner Lake",5527,0.27,5
"2386","Kitchner Lake",5528,0.03,6
"2387","Kitchner Lake",5529,0.06,6
"2388","Kitchner Lake",5530,0.09,6
"2389","Kitchner Lake",5531,0.12,6
"2390","Kitchner Lake",5532,0.15,6
"2391","Kitchner Lake",5533,0.18,6
"2392","Kitchner Lake",5534,0.21,6
"2393","Kitchner Lake",5535,0.24,6
"2394","Kitchner Lake",5536,0.27,6
"2395","Kitchner Lake",5537,0.03,7
"2396","Kitchner Lake",5538,0.06,7
"2397","Kitchner Lake",5539,0.09,7
"2398","Kitchner Lake",5540,0.12,7
"2399","Kitchner Lake",5541,0.15,7
"2400","Kitchner Lake",5542,0.18,7
"2401","Kitchner Lake",5543,0.21,7
"2402","Kitchner Lake",5544,0.24,7
"2403","Kitchner Lake",5545,0.27,7
"2404","Kitchner Lake",5546,0.03,8
"2405","Kitchner Lake",5547,0.06,8
"2406","Kitchner Lake",5548,0.09,8
"2407","Kitchner Lake",5549,0.12,8
"2408","Kitchner Lake",5550,0.15,8
"2409","Kitchner Lake",5551,0.18,8
"2410","Kitchner Lake",5552,0.21,8
"2411","Kitchner Lake",5553,0.24,8
"2412","Kitchner Lake",5554,0.27,8
"2413","Kitchner Lake",5555,0.03,9
"2414","Kitchner Lake",5556,0.06,9
"2415","Kitchner Lake",5557,0.09,9
"2416","Kitchner Lake",5558,0.12,9
"2417","Kitchner Lake",5559,0.15,9
"2418","Kitchner Lake",5560,0.18,9
"2419","Kitchner Lake",5561,0.21,9
"2420","Kitchner Lake",5562,0.24,9
"2421","Kitchner Lake",5563,0.27,9
"2422","Kitchner Lake",5564,0.03,10
"2423","Kitchner Lake",5565,0.06,10
"2424","Kitchner Lake",5566,0.09,10
"2425","Kitchner Lake",5567,0.12,10
"2426","Kitchner Lake",5568,0.15,10
"2427","Kitchner Lake",5569,0.18,10
"2428","Kitchner Lake",5570,0.21,10
"2429","Kitchner Lake",5571,0.24,10
"2430","Kitchner Lake",5572,0.27,10
"2431","Kotiranta Lake",5573,0.03,1
"2432","Kotiranta Lake",5574,0.06,1
"2433","Kotiranta Lake",5575,0.09,1
"2434","Kotiranta Lake",5576,0.12,1
"2435","Kotiranta Lake",5577,0.15,1
"2436","Kotiranta Lake",5578,0.18,1
"2437","Kotiranta Lake",5579,0.21,1
"2438","Kotiranta Lake",5580,0.24,1
"2439","Kotiranta Lake",5581,0.27,1
"2440","Kotiranta Lake",5582,0.03,2
"2441","Kotiranta Lake",5583,0.06,2
"2442","Kotiranta Lake",5584,0.09,2
"2443","Kotiranta Lake",5585,0.12,2
"2444","Kotiranta Lake",5586,0.15,2
"2445","Kotiranta Lake",5587,0.18,2
"2446","Kotiranta Lake",5588,0.21,2
"2447","Kotiranta Lake",5589,0.24,2
"2448","Kotiranta Lake",5590,0.27,2
"2449","Kotiranta Lake",5591,0.03,3
"2450","Kotiranta Lake",5592,0.06,3
"2451","Kotiranta Lake",5593,0.09,3
"2452","Kotiranta Lake",5594,0.12,3
"2453","Kotiranta Lake",5595,0.15,3
"2454","Kotiranta Lake",5596,0.18,3
"2455","Kotiranta Lake",5597,0.21,3
"2456","Kotiranta Lake",5598,0.24,3
"2457","Kotiranta Lake",5599,0.27,3
"2458","Kotiranta Lake",5600,0.03,4
"2459","Kotiranta Lake",5601,0.06,4
"2460","Kotiranta Lake",5602,0.09,4
"2461","Kotiranta Lake",5603,0.12,4
"2462","Kotiranta Lake",5604,0.15,4
"2463","Kotiranta Lake",5605,0.18,4
"2464","Kotiranta Lake",5606,0.21,4
"2465","Kotiranta Lake",5607,0.24,4
"2466","Kotiranta Lake",5608,0.27,4
"2467","Kotiranta Lake",5609,0.03,5
"2468","Kotiranta Lake",5610,0.06,5
"2469","Kotiranta Lake",5611,0.09,5
"2470","Kotiranta Lake",5612,0.12,5
"2471","Kotiranta Lake",5613,0.15,5
"2472","Kotiranta Lake",5614,0.18,5
"2473","Kotiranta Lake",5615,0.21,5
"2474","Kotiranta Lake",5616,0.24,5
"2475","Kotiranta Lake",5617,0.27,5
"2476","Kotiranta Lake",5618,0.03,6
"2477","Kotiranta Lake",5619,0.06,6
"2478","Kotiranta Lake",5620,0.09,6
"2479","Kotiranta Lake",5621,0.12,6
"2480","Kotiranta Lake",5622,0.15,6
"2481","Kotiranta Lake",5623,0.18,6
"2482","Kotiranta Lake",5624,0.21,6
"2483","Kotiranta Lake",5625,0.24,6
"2484","Kotiranta Lake",5626,0.27,6
"2485","Kotiranta Lake",5627,0.03,7
"2486","Kotiranta Lake",5628,0.06,7
"2487","Kotiranta Lake",5629,0.09,7
"2488","Kotiranta Lake",5630,0.12,7
"2489","Kotiranta Lake",5631,0.15,7
"2490","Kotiranta Lake",5632,0.18,7
"2491","Kotiranta Lake",5633,0.21,7
"2492","Kotiranta Lake",5634,0.24,7
"2493","Kotiranta Lake",5635,0.27,7
"2494","Kotiranta Lake",5636,0.03,8
"2495","Kotiranta Lake",5637,0.06,8
"2496","Kotiranta Lake",5638,0.09,8
"2497","Kotiranta Lake",5639,0.12,8
"2498","Kotiranta Lake",5640,0.15,8
"2499","Kotiranta Lake",5641,0.18,8
"2500","Kotiranta Lake",5642,0.21,8
"2501","Kotiranta Lake",5643,0.24,8
"2502","Kotiranta Lake",5644,0.27,8
"2503","Kotiranta Lake",5645,0.03,9
"2504","Kotiranta Lake",5646,0.06,9
"2505","Kotiranta Lake",5647,0.09,9
"2506","Kotiranta Lake",5648,0.12,9
"2507","Kotiranta Lake",5649,0.15,9
"2508","Kotiranta Lake",5650,0.18,9
"2509","Kotiranta Lake",5651,0.21,9
"2510","Kotiranta Lake",5652,0.24,9
"2511","Kotiranta Lake",5653,0.27,9
"2512","Kotiranta Lake",5654,0.03,10
"2513","Kotiranta Lake",5655,0.06,10
"2514","Kotiranta Lake",5656,0.09,10
"2515","Kotiranta Lake",5657,0.12,10
"2516","Kotiranta Lake",5658,0.15,10
"2517","Kotiranta Lake",5659,0.18,10
"2518","Kotiranta Lake",5660,0.21,10
"2519","Kotiranta Lake",5661,0.24,10
"2520","Kotiranta Lake",5662,0.27,10
"2521","Lake Ann",5663,0.03,1
"2522","Lake Ann",5664,0.06,1
"2523","Lake Ann",5665,0.09,1
"2524","Lake Ann",5666,0.12,1
"2525","Lake Ann",5667,0.15,1
"2526","Lake Ann",5668,0.18,1
"2527","Lake Ann",5669,0.21,1
"2528","Lake Ann",5670,0.24,1
"2529","Lake Ann",5671,0.27,1
"2530","Lake Ann",5672,0.03,2
"2531","Lake Ann",5673,0.06,2
"2532","Lake Ann",5674,0.09,2
"2533","Lake Ann",5675,0.12,2
"2534","Lake Ann",5676,0.15,2
"2535","Lake Ann",5677,0.18,2
"2536","Lake Ann",5678,0.21,2
"2537","Lake Ann",5679,0.24,2
"2538","Lake Ann",5680,0.27,2
"2539","Lake Ann",5681,0.03,3
"2540","Lake Ann",5682,0.06,3
"2541","Lake Ann",5683,0.09,3
"2542","Lake Ann",5684,0.12,3
"2543","Lake Ann",5685,0.15,3
"2544","Lake Ann",5686,0.18,3
"2545","Lake Ann",5687,0.21,3
"2546","Lake Ann",5688,0.24,3
"2547","Lake Ann",5689,0.27,3
"2548","Lake Ann",5690,0.03,4
"2549","Lake Ann",5691,0.06,4
"2550","Lake Ann",5692,0.09,4
"2551","Lake Ann",5693,0.12,4
"2552","Lake Ann",5694,0.15,4
"2553","Lake Ann",5695,0.18,4
"2554","Lake Ann",5696,0.21,4
"2555","Lake Ann",5697,0.24,4
"2556","Lake Ann",5698,0.27,4
"2557","Lake Ann",5699,0.03,5
"2558","Lake Ann",5700,0.06,5
"2559","Lake Ann",5701,0.09,5
"2560","Lake Ann",5702,0.12,5
"2561","Lake Ann",5703,0.15,5
"2562","Lake Ann",5704,0.18,5
"2563","Lake Ann",5705,0.21,5
"2564","Lake Ann",5706,0.24,5
"2565","Lake Ann",5707,0.27,5
"2566","Lake Ann",5708,0.03,6
"2567","Lake Ann",5709,0.06,6
"2568","Lake Ann",5710,0.09,6
"2569","Lake Ann",5711,0.12,6
"2570","Lake Ann",5712,0.15,6
"2571","Lake Ann",5713,0.18,6
"2572","Lake Ann",5714,0.21,6
"2573","Lake Ann",5715,0.24,6
"2574","Lake Ann",5716,0.27,6
"2575","Lake Ann",5717,0.03,7
"2576","Lake Ann",5718,0.06,7
"2577","Lake Ann",5719,0.09,7
"2578","Lake Ann",5720,0.12,7
"2579","Lake Ann",5721,0.15,7
"2580","Lake Ann",5722,0.18,7
"2581","Lake Ann",5723,0.21,7
"2582","Lake Ann",5724,0.24,7
"2583","Lake Ann",5725,0.27,7
"2584","Lake Ann",5726,0.03,8
"2585","Lake Ann",5727,0.06,8
"2586","Lake Ann",5728,0.09,8
"2587","Lake Ann",5729,0.12,8
"2588","Lake Ann",5730,0.15,8
"2589","Lake Ann",5731,0.18,8
"2590","Lake Ann",5732,0.21,8
"2591","Lake Ann",5733,0.24,8
"2592","Lake Ann",5734,0.27,8
"2593","Lake Ann",5735,0.03,9
"2594","Lake Ann",5736,0.06,9
"2595","Lake Ann",5737,0.09,9
"2596","Lake Ann",5738,0.12,9
"2597","Lake Ann",5739,0.15,9
"2598","Lake Ann",5740,0.18,9
"2599","Lake Ann",5741,0.21,9
"2600","Lake Ann",5742,0.24,9
"2601","Lake Ann",5743,0.27,9
"2602","Lake Ann",5744,0.03,10
"2603","Lake Ann",5745,0.06,10
"2604","Lake Ann",5746,0.09,10
"2605","Lake Ann",5747,0.12,10
"2606","Lake Ann",5748,0.15,10
"2607","Lake Ann",5749,0.18,10
"2608","Lake Ann",5750,0.21,10
"2609","Lake Ann",5751,0.24,10
"2610","Lake Ann",5752,0.27,10
"2611","Lake Mary",5753,0.03,1
"2612","Lake Mary",5754,0.06,1
"2613","Lake Mary",5755,0.09,1
"2614","Lake Mary",5756,0.12,1
"2615","Lake Mary",5757,0.15,1
"2616","Lake Mary",5758,0.18,1
"2617","Lake Mary",5759,0.21,1
"2618","Lake Mary",5760,0.24,1
"2619","Lake Mary",5761,0.27,1
"2620","Lake Mary",5762,0.03,2
"2621","Lake Mary",5763,0.06,2
"2622","Lake Mary",5764,0.09,2
"2623","Lake Mary",5765,0.12,2
"2624","Lake Mary",5766,0.15,2
"2625","Lake Mary",5767,0.18,2
"2626","Lake Mary",5768,0.21,2
"2627","Lake Mary",5769,0.24,2
"2628","Lake Mary",5770,0.27,2
"2629","Lake Mary",5771,0.03,3
"2630","Lake Mary",5772,0.06,3
"2631","Lake Mary",5773,0.09,3
"2632","Lake Mary",5774,0.12,3
"2633","Lake Mary",5775,0.15,3
"2634","Lake Mary",5776,0.18,3
"2635","Lake Mary",5777,0.21,3
"2636","Lake Mary",5778,0.24,3
"2637","Lake Mary",5779,0.27,3
"2638","Lake Mary",5780,0.03,4
"2639","Lake Mary",5781,0.06,4
"2640","Lake Mary",5782,0.09,4
"2641","Lake Mary",5783,0.12,4
"2642","Lake Mary",5784,0.15,4
"2643","Lake Mary",5785,0.18,4
"2644","Lake Mary",5786,0.21,4
"2645","Lake Mary",5787,0.24,4
"2646","Lake Mary",5788,0.27,4
"2647","Lake Mary",5789,0.03,5
"2648","Lake Mary",5790,0.06,5
"2649","Lake Mary",5791,0.09,5
"2650","Lake Mary",5792,0.12,5
"2651","Lake Mary",5793,0.15,5
"2652","Lake Mary",5794,0.18,5
"2653","Lake Mary",5795,0.21,5
"2654","Lake Mary",5796,0.24,5
"2655","Lake Mary",5797,0.27,5
"2656","Lake Mary",5798,0.03,6
"2657","Lake Mary",5799,0.06,6
"2658","Lake Mary",5800,0.09,6
"2659","Lake Mary",5801,0.12,6
"2660","Lake Mary",5802,0.15,6
"2661","Lake Mary",5803,0.18,6
"2662","Lake Mary",5804,0.21,6
"2663","Lake Mary",5805,0.24,6
"2664","Lake Mary",5806,0.27,6
"2665","Lake Mary",5807,0.03,7
"2666","Lake Mary",5808,0.06,7
"2667","Lake Mary",5809,0.09,7
"2668","Lake Mary",5810,0.12,7
"2669","Lake Mary",5811,0.15,7
"2670","Lake Mary",5812,0.18,7
"2671","Lake Mary",5813,0.21,7
"2672","Lake Mary",5814,0.24,7
"2673","Lake Mary",5815,0.27,7
"2674","Lake Mary",5816,0.03,8
"2675","Lake Mary",5817,0.06,8
"2676","Lake Mary",5818,0.09,8
"2677","Lake Mary",5819,0.12,8
"2678","Lake Mary",5820,0.15,8
"2679","Lake Mary",5821,0.18,8
"2680","Lake Mary",5822,0.21,8
"2681","Lake Mary",5823,0.24,8
"2682","Lake Mary",5824,0.27,8
"2683","Lake Mary",5825,0.03,9
"2684","Lake Mary",5826,0.06,9
"2685","Lake Mary",5827,0.09,9
"2686","Lake Mary",5828,0.12,9
"2687","Lake Mary",5829,0.15,9
"2688","Lake Mary",5830,0.18,9
"2689","Lake Mary",5831,0.21,9
"2690","Lake Mary",5832,0.24,9
"2691","Lake Mary",5833,0.27,9
"2692","Lake Mary",5834,0.03,10
"2693","Lake Mary",5835,0.06,10
"2694","Lake Mary",5836,0.09,10
"2695","Lake Mary",5837,0.12,10
